Serial,Company ,Date, Change,NetProfit,NetCapital
1,Company.92,6/30/2000,NA,NA,NA
2,Company.92,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.92,6/30/2001,1.16,160,1160
4,Company.92,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.92,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.92,12/31/2002,1,0,1000
7,Company.92,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.92,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.92,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.92,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.92,6/30/2005,1.125,125,1125
12,Company.92,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.92,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.92,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.92,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.92,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.92,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.92,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.92,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.92,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.92,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.92,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.92,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.92,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.92,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.92,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.92,6/30/2013,1.04375,43.75,1043.75
28,Company.92,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.92,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.92,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.92,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.92,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.92,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.92,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.92,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.92,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.92,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.92,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.92,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.92,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.92,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.92,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.92,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.93,6/30/2000,NA,NA,NA
2,Company.93,12/31/2000,1.016666667,16.66666667,1016.666667
3,Company.93,6/30/2001,1.409836066,409.8360656,1409.836066
4,Company.93,12/31/2001,0.837209302,-162.7906977,837.2093023
5,Company.93,6/30/2002,0.486111111,-513.8888889,486.1111111
6,Company.93,12/31/2002,0.885714286,-114.2857143,885.7142857
7,Company.93,6/30/2003,1.032258065,32.25806452,1032.258065
8,Company.93,12/31/2003,1.125,125,1125
9,Company.93,6/30/2004,0.916666667,-83.33333333,916.6666667
10,Company.93,12/31/2004,0.848484848,-151.5151515,848.4848485
11,Company.93,6/30/2005,1.142857143,142.8571429,1142.857143
12,Company.93,12/31/2005,0.90625,-93.75,906.25
13,Company.93,6/30/2006,1.034482759,34.48275862,1034.482759
14,Company.93,12/31/2006,0.9,-100,900
15,Company.93,6/30/2007,1.592592593,592.5925926,1592.592593
15,Company.93,12/31/2007,0.953488372,-46.51162791,953.4883721
17,Company.93,6/30/2008,1.170731707,170.7317073,1170.731707
18,Company.93,12/31/2008,1.25,250,1250
19,Company.93,6/30/2009,1.016666667,16.66666667,1016.666667
20,Company.93,12/31/2009,1.163934426,163.9344262,1163.934426
21,Company.93,6/30/2010,1.028169014,28.16901408,1028.169014
22,Company.93,12/31/2010,1.01369863,13.69863014,1013.69863
23,Company.93,6/30/2011,1.108108108,108.1081081,1108.108108
24,Company.93,12/31/2011,0.987804878,-12.19512195,987.804878
25,Company.93,6/30/2012,1.098765432,98.7654321,1098.765432
26,Company.93,12/31/2012,1,0,1000
27,Company.93,6/30/2013,1.112359551,112.3595506,1112.359551
28,Company.93,12/31/2013,0.878787879,-121.2121212,878.7878788
29,Company.93,6/30/2014,0.977011494,-22.98850575,977.0114943
30,Company.93,12/31/2014,0.894117647,-105.8823529,894.1176471
31,Company.93,6/30/2015,1,0,1000
32,Company.93,12/31/2015,1.092105263,92.10526316,1092.105263
33,Company.93,6/30/2016,0.975903614,-24.09638554,975.9036145
34,Company.93,12/31/2016,1.012345679,12.34567901,1012.345679
35,Company.93,6/30/2017,1.487804878,487.804878,1487.804878
36,Company.93,12/31/2017,1.655737705,655.7377049,1655.737705
37,Company.93,6/30/2018,1,0,1000
38,Company.93,12/31/2018,0.559405941,-440.5940594,559.4059406
39,Company.93,6/30/2019,0.955752212,-44.24778761,955.7522124
40,Company.93,12/31/2019,1.027777778,27.77777778,1027.777778
41,Company.93,6/30/2020,1.423423423,423.4234234,1423.423423
42,Company.93,12/31/2020,0.911392405,-88.60759494,911.3924051
43,Company.93,6/30/2021,0.597222222,-402.7777778,597.2222222
,,,,,
1,Company.94,6/30/2000,NA,NA,NA
2,Company.94,12/31/2000,1,0,1000
3,Company.94,6/30/2001,1.875,875,1875
4,Company.94,12/31/2001,0.866666667,-133.3333333,866.6666667
5,Company.94,6/30/2002,1.384615385,384.6153846,1384.615385
6,Company.94,12/31/2002,0.666666667,-333.3333333,666.6666667
7,Company.94,6/30/2003,2.75,1750,2750
8,Company.94,12/31/2003,0.909090909,-90.90909091,909.0909091
9,Company.94,6/30/2004,1.266666667,266.6666667,1266.666667
10,Company.94,12/31/2004,1.026315789,26.31578947,1026.315789
11,Company.94,6/30/2005,1.512820513,512.8205128,1512.820513
12,Company.94,12/31/2005,1,0,1000
13,Company.94,6/30/2006,0.966101695,-33.89830508,966.1016949
14,Company.94,12/31/2006,0.929824561,-70.1754386,929.8245614
15,Company.94,6/30/2007,1.150943396,150.9433962,1150.943396
15,Company.94,12/31/2007,0.639344262,-360.6557377,639.3442623
17,Company.94,6/30/2008,1.461538462,461.5384615,1461.538462
18,Company.94,12/31/2008,1.456140351,456.1403509,1456.140351
19,Company.94,6/30/2009,1.325301205,325.3012048,1325.301205
20,Company.94,12/31/2009,0.827272727,-172.7272727,827.2727273
21,Company.94,6/30/2010,0.593406593,-406.5934066,593.4065934
22,Company.94,12/31/2010,0.814814815,-185.1851852,814.8148148
23,Company.94,6/30/2011,1.136363636,136.3636364,1136.363636
24,Company.94,12/31/2011,0.86,-140,860
25,Company.94,6/30/2012,1,0,1000
26,Company.94,12/31/2012,0.906976744,-93.02325581,906.9767442
27,Company.94,6/30/2013,1,0,1000
28,Company.94,12/31/2013,0.58974359,-410.2564103,589.7435897
29,Company.94,6/30/2014,1.47826087,478.2608696,1478.26087
30,Company.94,12/31/2014,1.029411765,29.41176471,1029.411765
31,Company.94,6/30/2015,1.285714286,285.7142857,1285.714286
32,Company.94,12/31/2015,0.822222222,-177.7777778,822.2222222
33,Company.94,6/30/2016,1.513513514,513.5135135,1513.513514
34,Company.94,12/31/2016,1.107142857,107.1428571,1107.142857
35,Company.94,6/30/2017,1.177419355,177.4193548,1177.419355
36,Company.94,12/31/2017,0.808219178,-191.7808219,808.2191781
37,Company.94,6/30/2018,1.220338983,220.3389831,1220.338983
38,Company.94,12/31/2018,0.805555556,-194.4444444,805.5555556
39,Company.94,6/30/2019,1.25862069,258.6206897,1258.62069
40,Company.94,12/31/2019,0.98630137,-13.69863014,986.3013699
41,Company.94,6/30/2020,2.930555556,1930.555556,2930.555556
42,Company.94,12/31/2020,1.014218009,14.21800948,1014.218009
43,Company.94,6/30/2021,0.990654206,-9.345794393,990.6542056
,,,,,
1,Company.95,6/30/2000,NA,NA,NA
2,Company.95,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.95,6/30/2001,1.16,160,1160
4,Company.95,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.95,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.95,12/31/2002,1,0,1000
7,Company.95,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.95,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.95,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.95,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.95,6/30/2005,1.125,125,1125
12,Company.95,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.95,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.95,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.95,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.95,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.95,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.95,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.95,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.95,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.95,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.95,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.95,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.95,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.95,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.95,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.95,6/30/2013,1.04375,43.75,1043.75
28,Company.95,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.95,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.95,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.95,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.95,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.95,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.95,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.95,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.95,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.95,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.95,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.95,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.95,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.95,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.95,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.95,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.96,6/30/2000,NA,NA,NA
2,Company.96,12/31/2000,0.915254237,-84.74576271,915.2542373
3,Company.96,6/30/2001,1.611111111,611.1111111,1611.111111
4,Company.96,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.96,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.96,12/31/2002,0.094736842,-905.2631579,94.73684211
7,Company.96,6/30/2003,0.888888889,-111.1111111,888.8888889
8,Company.96,12/31/2003,0.875,-125,875
9,Company.96,6/30/2004,1.142857143,142.8571429,1142.857143
10,Company.96,12/31/2004,13,12000,13000
11,Company.96,6/30/2005,0.221153846,-778.8461538,221.1538462
12,Company.96,12/31/2005,0.782608696,-217.3913043,782.6086957
13,Company.96,6/30/2006,0.555555556,-444.4444444,555.5555556
14,Company.96,12/31/2006,1.2,200,1200
15,Company.96,6/30/2007,1.5,500,1500
15,Company.96,12/31/2007,1.333333333,333.3333333,1333.333333
17,Company.96,6/30/2008,1.041666667,41.66666667,1041.666667
18,Company.96,12/31/2008,0.68,-320,680
19,Company.96,6/30/2009,0.823529412,-176.4705882,823.5294118
20,Company.96,12/31/2009,1.214285714,214.2857143,1214.285714
21,Company.96,6/30/2010,1.529411765,529.4117647,1529.411765
22,Company.96,12/31/2010,0.961538462,-38.46153846,961.5384615
23,Company.96,6/30/2011,1.08,80,1080
24,Company.96,12/31/2011,1.111111111,111.1111111,1111.111111
25,Company.96,6/30/2012,1.066666667,66.66666667,1066.666667
26,Company.96,12/31/2012,1,0,1000
27,Company.96,6/30/2013,0.6875,-312.5,687.5
28,Company.96,12/31/2013,0.772727273,-227.2727273,772.7272727
29,Company.96,6/30/2014,1.176470588,176.4705882,1176.470588
30,Company.96,12/31/2014,0.95,-50,950
31,Company.96,6/30/2015,0.578947368,-421.0526316,578.9473684
32,Company.96,12/31/2015,0.909090909,-90.90909091,909.0909091
33,Company.96,6/30/2016,1.1,100,1100
34,Company.96,12/31/2016,1.272727273,272.7272727,1272.727273
35,Company.96,6/30/2017,1.142857143,142.8571429,1142.857143
36,Company.96,12/31/2017,0.75,-250,750
37,Company.96,6/30/2018,0.75,-250,750
38,Company.96,12/31/2018,1.555555556,555.5555556,1555.555556
39,Company.96,6/30/2019,0.785714286,-214.2857143,785.7142857
40,Company.96,12/31/2019,0.818181818,-181.8181818,818.1818182
41,Company.96,6/30/2020,0.777777778,-222.2222222,777.7777778
42,Company.96,12/31/2020,0.714285714,-285.7142857,714.2857143
43,Company.96,6/30/2021,0.8,-200,800
,,,,,
1,Company.97,6/30/2000,NA,NA,NA
2,Company.97,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.97,6/30/2001,1.16,160,1160
4,Company.97,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.97,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.97,12/31/2002,1,0,1000
7,Company.97,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.97,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.97,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.97,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.97,6/30/2005,1.125,125,1125
12,Company.97,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.97,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.97,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.97,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.97,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.97,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.97,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.97,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.97,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.97,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.97,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.97,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.97,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.97,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.97,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.97,6/30/2013,1.04375,43.75,1043.75
28,Company.97,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.97,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.97,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.97,6/30/2015,0.781609195,-218.3908046,781.6091954
32,Company.97,12/31/2015,1.301470588,301.4705882,1301.470588
33,Company.97,6/30/2016,0.881355932,-118.6440678,881.3559322
34,Company.97,12/31/2016,0.993589744,-6.41025641,993.5897436
35,Company.97,6/30/2017,0.987096774,-12.90322581,987.0967742
36,Company.97,12/31/2017,1.150326797,150.3267974,1150.326797
37,Company.97,6/30/2018,0.914772727,-85.22727273,914.7727273
38,Company.97,12/31/2018,0.726708075,-273.2919255,726.7080745
39,Company.97,6/30/2019,1.042735043,42.73504274,1042.735043
40,Company.97,12/31/2019,1.016393443,16.39344262,1016.393443
41,Company.97,6/30/2020,1.064516129,64.51612903,1064.516129
42,Company.97,12/31/2020,1.128787879,128.7878788,1128.787879
43,Company.97,6/30/2021,1.046979866,46.97986577,1046.979866
,,,,,
1,Company.98,6/30/2000,NA,NA,NA
2,Company.98,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.98,6/30/2001,1.16,160,1160
4,Company.98,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.98,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.98,12/31/2002,1,0,1000
7,Company.98,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.98,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.98,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.98,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.98,6/30/2005,1.125,125,1125
12,Company.98,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.98,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.98,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.98,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.98,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.98,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.98,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.98,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.98,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.98,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.98,12/31/2010,0.482517483,-517.4825175,482.5174825
23,Company.98,6/30/2011,0.826086957,-173.9130435,826.0869565
24,Company.98,12/31/2011,0.771929825,-228.0701754,771.9298246
25,Company.98,6/30/2012,1.113636364,113.6363636,1113.636364
26,Company.98,12/31/2012,0.959183673,-40.81632653,959.1836735
27,Company.98,6/30/2013,0.872340426,-127.6595745,872.3404255
28,Company.98,12/31/2013,1.048780488,48.7804878,1048.780488
29,Company.98,6/30/2014,1.372093023,372.0930233,1372.093023
30,Company.98,12/31/2014,0.796610169,-203.3898305,796.6101695
31,Company.98,6/30/2015,0.936170213,-63.82978723,936.1702128
32,Company.98,12/31/2015,1.181818182,181.8181818,1181.818182
33,Company.98,6/30/2016,0.923076923,-76.92307692,923.0769231
34,Company.98,12/31/2016,1.083333333,83.33333333,1083.333333
35,Company.98,6/30/2017,1.057692308,57.69230769,1057.692308
36,Company.98,12/31/2017,1.109090909,109.0909091,1109.090909
37,Company.98,6/30/2018,1.262295082,262.295082,1262.295082
38,Company.98,12/31/2018,1.090909091,90.90909091,1090.909091
39,Company.98,6/30/2019,1.047619048,47.61904762,1047.619048
40,Company.98,12/31/2019,0.965909091,-34.09090909,965.9090909
41,Company.98,6/30/2020,1.364705882,364.7058824,1364.705882
42,Company.98,12/31/2020,0.862068966,-137.9310345,862.0689655
43,Company.98,6/30/2021,0.87,-130,870
,,,,,
1,Company.99,6/30/2000,NA,NA,NA
2,Company.99,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.99,6/30/2001,1.16,160,1160
4,Company.99,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.99,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.99,12/31/2002,1,0,1000
7,Company.99,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.99,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.99,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.99,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.99,6/30/2005,1.125,125,1125
12,Company.99,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.99,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.99,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.99,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.99,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.99,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.99,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.99,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.99,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.99,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.99,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.99,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.99,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.99,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.99,12/31/2012,0.602484472,-397.515528,602.484472
27,Company.99,6/30/2013,1.175257732,175.257732,1175.257732
28,Company.99,12/31/2013,0.938596491,-61.40350877,938.5964912
29,Company.99,6/30/2014,1.130841121,130.8411215,1130.841121
